genre,feature,target,k_months,n,r,p
press_conf,would+like,CFNAI_MA3,-8,80,0.25,0.025
press_conf,would+like,CFNAI_MA3,-7,80,0.238,0.0334
press_conf,would+like,CFNAI_MA3,-6,80,0.143,0.2072
press_conf,would+like,CFNAI_MA3,-5,80,-0.05,0.6574
press_conf,would+like,CFNAI_MA3,-4,80,-0.07,0.5395
press_conf,would+like,CFNAI_MA3,-3,80,0.094,0.4076
press_conf,would+like,CFNAI_MA3,-2,80,0.168,0.137
press_conf,would+like,CFNAI_MA3,-1,80,0.155,0.1686
press_conf,would+like,CFNAI_MA3,0,80,0.037,0.7476
press_conf,would+like,CFNAI_MA3,1,80,-0.013,0.9113
press_conf,would+like,CFNAI_MA3,2,80,0.008,0.9409
press_conf,would+like,CFNAI_MA3,3,80,-0.039,0.7317
press_conf,would+like,CFNAI_MA3,4,79,-0.025,0.8246
press_conf,would+like,CFNAI_MA3,5,78,-0.016,0.892
press_conf,would+like,CFNAI_MA3,6,78,0.054,0.6357
press_conf,would+like,CFNAI_MA3,7,77,0.111,0.3386
press_conf,would+like,CFNAI_MA3,8,76,0.138,0.2346
press_conf,would+like,CFNAI_MA3,9,76,0.032,0.7806
press_conf,would+like,VIX_M,-9,80,-0.211,0.0597
press_conf,would+like,VIX_M,-8,80,-0.169,0.1328
press_conf,would+like,VIX_M,-7,80,-0.178,0.1152
press_conf,would+like,VIX_M,-6,80,0.013,0.911
press_conf,would+like,VIX_M,-5,80,-0.045,0.6909
press_conf,would+like,VIX_M,-4,80,-0.163,0.1483
press_conf,would+like,VIX_M,-3,80,-0.126,0.2636
press_conf,would+like,VIX_M,-2,80,-0.236,0.035
press_conf,would+like,VIX_M,-1,80,-0.185,0.1
press_conf,would+like,VIX_M,0,80,-0.062,0.5851
press_conf,would+like,VIX_M,1,80,-0.109,0.3363
press_conf,would+like,VIX_M,2,80,-0.036,0.7537
press_conf,would+like,VIX_M,3,80,-0.068,0.5477
press_conf,would+like,VIX_M,4,79,-0.048,0.6736
press_conf,would+like,VIX_M,5,78,-0.123,0.2835
press_conf,would+like,VIX_M,6,78,-0.119,0.2988
press_conf,would+like,VIX_M,7,77,-0.154,0.1809
press_conf,would+like,VIX_M,8,76,-0.15,0.1954
press_conf,would+like,VIX_M,9,76,0.078,0.5044
press_conf,would+say,CFNAI_MA3,-9,80,0.13,0.2487
press_conf,would+say,CFNAI_MA3,-8,80,0.077,0.4992
press_conf,would+say,CFNAI_MA3,-7,80,0.049,0.6673
press_conf,would+say,CFNAI_MA3,-6,80,-0.077,0.4998
press_conf,would+say,CFNAI_MA3,-5,80,-0.182,0.1063
press_conf,would+say,CFNAI_MA3,-4,80,-0.181,0.1074
press_conf,would+say,CFNAI_MA3,-3,80,-0.079,0.4836
press_conf,would+say,CFNAI_MA3,-2,80,-0.024,0.8338
press_conf,would+say,CFNAI_MA3,-1,80,-0.058,0.6102
press_conf,would+say,CFNAI_MA3,0,80,-0.121,0.2841
press_conf,would+say,CFNAI_MA3,1,80,-0.041,0.717
press_conf,would+say,CFNAI_MA3,2,80,-0.038,0.7402
press_conf,would+say,CFNAI_MA3,3,80,0.053,0.6378
press_conf,would+say,CFNAI_MA3,4,79,0.118,0.2999
press_conf,would+say,CFNAI_MA3,5,78,0.098,0.391
press_conf,would+say,CFNAI_MA3,6,78,0.016,0.8878
press_conf,would+say,CFNAI_MA3,7,77,-0.056,0.6307
press_conf,would+say,CFNAI_MA3,8,76,-0.047,0.6891
press_conf,would+say,CFNAI_MA3,9,76,0.04,0.7283
press_conf,would+say,VIX_M,-9,80,0.116,0.3039
press_conf,would+say,VIX_M,-8,80,0.086,0.4493
press_conf,would+say,VIX_M,-7,80,0.141,0.2119
press_conf,would+say,VIX_M,-6,80,0.283,0.0109
press_conf,would+say,VIX_M,-5,80,0.252,0.024
press_conf,would+say,VIX_M,-4,80,0.132,0.2414
press_conf,would+say,VIX_M,-3,80,0.195,0.0827
press_conf,would+say,VIX_M,-2,80,0.21,0.0615
press_conf,would+say,VIX_M,-1,80,0.159,0.1585
press_conf,would+say,VIX_M,0,80,0.142,0.2093
press_conf,would+say,VIX_M,1,80,0.166,0.141
press_conf,would+say,VIX_M,2,80,0.184,0.1027
press_conf,would+say,VIX_M,3,80,0.126,0.2662
press_conf,would+say,VIX_M,4,79,0.15,0.1877
press_conf,would+say,VIX_M,5,78,0.183,0.1097
press_conf,would+say,VIX_M,6,78,0.117,0.3091
press_conf,would+say,VIX_M,7,77,0.085,0.4606
press_conf,would+say,VIX_M,8,76,0.003,0.9789
press_conf,would+say,VIX_M,9,76,0.131,0.2579
press_conf,will+do,CFNAI_MA3,-9,80,0.139,0.2177
press_conf,will+do,CFNAI_MA3,-8,80,0.064,0.5708
press_conf,will+do,CFNAI_MA3,-7,80,0.007,0.9486
press_conf,will+do,CFNAI_MA3,-6,80,0.093,0.4129
press_conf,will+do,CFNAI_MA3,-5,80,0.066,0.5583
press_conf,will+do,CFNAI_MA3,-4,80,0.094,0.4048
press_conf,will+do,CFNAI_MA3,-3,80,0.119,0.2949
press_conf,will+do,CFNAI_MA3,-2,80,0.107,0.3459
press_conf,will+do,CFNAI_MA3,-1,80,0.121,0.2866
press_conf,will+do,CFNAI_MA3,0,80,-0.072,0.5283
press_conf,will+do,CFNAI_MA3,1,80,-0.202,0.0727
press_conf,will+do,CFNAI_MA3,2,80,-0.227,0.0425
press_conf,will+do,CFNAI_MA3,3,80,-0.021,0.8517
press_conf,will+do,CFNAI_MA3,4,79,0.191,0.0913
press_conf,will+do,CFNAI_MA3,5,78,0.219,0.0545
press_conf,will+do,CFNAI_MA3,6,78,0.106,0.3544
press_conf,will+do,CFNAI_MA3,7,77,0.007,0.9542
press_conf,will+do,CFNAI_MA3,8,76,-0.013,0.9134
press_conf,will+do,CFNAI_MA3,9,76,0.02,0.8636
press_conf,will+do,VIX_M,-9,80,0.263,0.0184
press_conf,will+do,VIX_M,-8,80,0.24,0.0318
press_conf,will+do,VIX_M,-7,80,0.319,0.004
press_conf,will+do,VIX_M,-6,80,0.234,0.037
press_conf,will+do,VIX_M,-5,80,0.28,0.0118
press_conf,will+do,VIX_M,-4,80,0.123,0.2787
press_conf,will+do,VIX_M,-3,80,0.043,0.7066
press_conf,will+do,VIX_M,-2,80,0.128,0.2583
press_conf,will+do,VIX_M,-1,80,0.143,0.2051
press_conf,will+do,VIX_M,0,80,0.238,0.0338
press_conf,will+do,VIX_M,1,80,0.313,0.0047
press_conf,will+do,VIX_M,2,80,0.176,0.1188
press_conf,will+do,VIX_M,3,80,0.087,0.4405
press_conf,will+do,VIX_M,4,79,0.156,0.169
press_conf,will+do,VIX_M,5,78,0.112,0.3281
press_conf,will+do,VIX_M,6,78,0.198,0.0824
press_conf,will+do,VIX_M,7,77,0.254,0.0257
press_conf,will+do,VIX_M,8,76,0.151,0.1936
press_conf,will+do,VIX_M,9,76,0.013,0.9131
press_conf,will+have,CFNAI_MA3,-9,80,0.192,0.0879
press_conf,will+have,CFNAI_MA3,-8,80,0.194,0.085
press_conf,will+have,CFNAI_MA3,-7,80,0.184,0.1014
press_conf,will+have,CFNAI_MA3,-6,80,0.076,0.502
press_conf,will+have,CFNAI_MA3,-5,80,0.031,0.7824
press_conf,will+have,CFNAI_MA3,-4,80,-0.036,0.7501
press_conf,will+have,CFNAI_MA3,-3,80,0.098,0.3861
press_conf,will+have,CFNAI_MA3,-2,80,0.016,0.8869
press_conf,will+have,CFNAI_MA3,-1,80,0.013,0.906
press_conf,will+have,CFNAI_MA3,0,80,-0.079,0.4859
press_conf,will+have,CFNAI_MA3,1,80,0.089,0.4301
press_conf,will+have,CFNAI_MA3,2,80,0.102,0.3663
press_conf,will+have,CFNAI_MA3,3,80,-0.022,0.8486
press_conf,will+have,CFNAI_MA3,4,79,-0.253,0.0242
press_conf,will+have,CFNAI_MA3,5,78,-0.243,0.0318
press_conf,will+have,CFNAI_MA3,6,78,0.032,0.7789
press_conf,will+have,CFNAI_MA3,7,77,0.122,0.2892
press_conf,will+have,CFNAI_MA3,8,76,0.031,0.7925
press_conf,will+have,CFNAI_MA3,9,76,-0.233,0.0424
press_conf,will+have,VIX_M,-9,80,0.109,0.3377
press_conf,will+have,VIX_M,-8,80,0.067,0.5559
press_conf,will+have,VIX_M,-7,80,0.135,0.2314
press_conf,will+have,VIX_M,-6,80,0.037,0.742
press_conf,will+have,VIX_M,-5,80,0.012,0.9148
press_conf,will+have,VIX_M,-4,80,-0.08,0.479
press_conf,will+have,VIX_M,-3,80,-0.025,0.8244
press_conf,will+have,VIX_M,-2,80,-0.039,0.7329
press_conf,will+have,VIX_M,-1,80,-0.055,0.6306
press_conf,will+have,VIX_M,0,80,-0.219,0.051
press_conf,will+have,VIX_M,1,80,-0.126,0.2654
press_conf,will+have,VIX_M,2,80,-0.083,0.4668
press_conf,will+have,VIX_M,3,80,0.021,0.8534
press_conf,will+have,VIX_M,4,79,-0.047,0.6797
press_conf,will+have,VIX_M,5,78,-0.069,0.5469
press_conf,will+have,VIX_M,6,78,-0.111,0.3344
press_conf,will+have,VIX_M,7,77,-0.127,0.2699
press_conf,will+have,VIX_M,8,76,0.088,0.4516
press_conf,will+have,VIX_M,9,76,-0.028,0.8084
statement,will+take,CFNAI_MA3,-9,101,0.058,0.5645
statement,will+take,CFNAI_MA3,-8,101,0.033,0.746
statement,will+take,CFNAI_MA3,-7,101,0.043,0.6671
statement,will+take,CFNAI_MA3,-6,101,-0.009,0.9252
statement,will+take,CFNAI_MA3,-5,101,0.0,0.9983
statement,will+take,CFNAI_MA3,-4,101,-0.025,0.8066
statement,will+take,CFNAI_MA3,-3,101,-0.009,0.9255
statement,will+take,CFNAI_MA3,-2,101,-0.044,0.6601
statement,will+take,CFNAI_MA3,-1,101,-0.08,0.4289
statement,will+take,CFNAI_MA3,0,101,0.019,0.8477
statement,will+take,CFNAI_MA3,1,101,0.226,0.0231
statement,will+take,CFNAI_MA3,2,101,0.228,0.0216
statement,will+take,CFNAI_MA3,3,101,-0.001,0.9933
statement,will+take,CFNAI_MA3,4,100,-0.336,0.0006
statement,will+take,CFNAI_MA3,5,99,-0.366,0.0002
statement,will+take,CFNAI_MA3,6,99,-0.18,0.0739
statement,will+take,CFNAI_MA3,7,98,-0.088,0.3896
statement,will+take,CFNAI_MA3,8,97,-0.129,0.2091
statement,will+take,CFNAI_MA3,9,97,-0.094,0.3619
statement,will+take,VIX_M,-9,101,0.221,0.0265
statement,will+take,VIX_M,-8,101,0.223,0.0253
statement,will+take,VIX_M,-7,101,0.186,0.0628
statement,will+take,VIX_M,-6,101,0.134,0.1818
statement,will+take,VIX_M,-5,101,0.19,0.0571
statement,will+take,VIX_M,-4,101,0.16,0.1091
statement,will+take,VIX_M,-3,101,0.088,0.3796
statement,will+take,VIX_M,-2,101,0.166,0.0962
statement,will+take,VIX_M,-1,101,0.038,0.7056
statement,will+take,VIX_M,0,101,-0.266,0.0072
statement,will+take,VIX_M,1,101,-0.229,0.0214
statement,will+take,VIX_M,2,101,-0.111,0.2698
statement,will+take,VIX_M,3,101,-0.072,0.4728
statement,will+take,VIX_M,4,100,-0.072,0.4784
statement,will+take,VIX_M,5,99,-0.058,0.5657
statement,will+take,VIX_M,6,99,-0.158,0.1176
statement,will+take,VIX_M,7,98,-0.201,0.0473
statement,will+take,VIX_M,8,97,-0.136,0.1841
statement,will+take,VIX_M,9,97,-0.117,0.2537
minutes,will+take,CFNAI_MA3,-9,99,0.052,0.608
minutes,will+take,CFNAI_MA3,-8,99,0.027,0.7942
minutes,will+take,CFNAI_MA3,-7,99,0.033,0.7435
minutes,will+take,CFNAI_MA3,-6,99,-0.045,0.6584
minutes,will+take,CFNAI_MA3,-5,99,-0.027,0.7877
minutes,will+take,CFNAI_MA3,-4,99,-0.045,0.6578
minutes,will+take,CFNAI_MA3,-3,99,-0.02,0.8415
minutes,will+take,CFNAI_MA3,-2,99,-0.072,0.4762
minutes,will+take,CFNAI_MA3,-1,99,-0.101,0.3195
minutes,will+take,CFNAI_MA3,0,99,-0.032,0.7499
minutes,will+take,CFNAI_MA3,1,99,0.021,0.8369
minutes,will+take,CFNAI_MA3,2,99,0.026,0.7969
minutes,will+take,CFNAI_MA3,3,99,0.011,0.9156
minutes,will+take,CFNAI_MA3,4,98,-0.02,0.8421
minutes,will+take,CFNAI_MA3,5,97,-0.032,0.7587
minutes,will+take,CFNAI_MA3,6,97,-0.034,0.7395
minutes,will+take,CFNAI_MA3,7,96,-0.015,0.8882
minutes,will+take,CFNAI_MA3,8,95,-0.051,0.6227
minutes,will+take,CFNAI_MA3,9,95,-0.04,0.6978
minutes,will+take,VIX_M,-9,99,0.226,0.0242
minutes,will+take,VIX_M,-8,99,0.2,0.0471
minutes,will+take,VIX_M,-7,99,0.187,0.0632
minutes,will+take,VIX_M,-6,99,0.119,0.2408
minutes,will+take,VIX_M,-5,99,0.123,0.2264
minutes,will+take,VIX_M,-4,99,0.059,0.5603
minutes,will+take,VIX_M,-3,99,0.03,0.7689
minutes,will+take,VIX_M,-2,99,0.067,0.5068
minutes,will+take,VIX_M,-1,99,-0.048,0.6338
minutes,will+take,VIX_M,0,99,-0.1,0.3247
minutes,will+take,VIX_M,1,99,-0.146,0.1487
minutes,will+take,VIX_M,2,99,-0.194,0.054
minutes,will+take,VIX_M,3,99,-0.136,0.1781
minutes,will+take,VIX_M,4,98,-0.135,0.1863
minutes,will+take,VIX_M,5,97,-0.205,0.0439
minutes,will+take,VIX_M,6,97,-0.234,0.0209
minutes,will+take,VIX_M,7,96,-0.243,0.0168
minutes,will+take,VIX_M,8,95,-0.252,0.0139
minutes,will+take,VIX_M,9,95,-0.248,0.0152
press_conf,will+look,CFNAI_MA3,-9,80,0.056,0.6243
press_conf,will+look,CFNAI_MA3,-8,80,0.069,0.5431
press_conf,will+look,CFNAI_MA3,-7,80,0.104,0.3588
press_conf,will+look,CFNAI_MA3,-6,80,0.067,0.5538
press_conf,will+look,CFNAI_MA3,-5,80,0.065,0.5663
press_conf,will+look,CFNAI_MA3,-4,80,0.005,0.9624
press_conf,will+look,CFNAI_MA3,-3,80,0.01,0.9332
press_conf,will+look,CFNAI_MA3,-2,80,-0.016,0.8874
press_conf,will+look,CFNAI_MA3,-1,80,-0.01,0.9269
press_conf,will+look,CFNAI_MA3,0,80,0.056,0.6197
press_conf,will+look,CFNAI_MA3,1,80,-0.006,0.9547
press_conf,will+look,CFNAI_MA3,2,80,-0.053,0.6407
press_conf,will+look,CFNAI_MA3,3,80,-0.126,0.264
press_conf,will+look,CFNAI_MA3,4,79,-0.085,0.4549
press_conf,will+look,CFNAI_MA3,5,78,-0.055,0.6319
press_conf,will+look,CFNAI_MA3,6,78,-0.058,0.6163
press_conf,will+look,CFNAI_MA3,7,77,-0.203,0.0761
press_conf,will+look,CFNAI_MA3,8,76,-0.312,0.0061
press_conf,will+look,CFNAI_MA3,9,76,-0.305,0.0074
press_conf,will+look,VIX_M,-9,80,0.118,0.2966
press_conf,will+look,VIX_M,-8,80,-0.045,0.6896
press_conf,will+look,VIX_M,-7,80,-0.021,0.8551
press_conf,will+look,VIX_M,-6,80,-0.122,0.2824
press_conf,will+look,VIX_M,-5,80,-0.066,0.5599
press_conf,will+look,VIX_M,-4,80,-0.018,0.8746
press_conf,will+look,VIX_M,-3,80,-0.088,0.4358
press_conf,will+look,VIX_M,-2,80,-0.03,0.789
press_conf,will+look,VIX_M,-1,80,-0.097,0.3938
press_conf,will+look,VIX_M,0,80,-0.072,0.5275
press_conf,will+look,VIX_M,1,80,-0.018,0.874
press_conf,will+look,VIX_M,2,80,-0.063,0.5774
press_conf,will+look,VIX_M,3,80,-0.076,0.5019
press_conf,will+look,VIX_M,4,79,-0.16,0.158
press_conf,will+look,VIX_M,5,78,-0.128,0.2629
press_conf,will+look,VIX_M,6,78,0.136,0.234
press_conf,will+look,VIX_M,7,77,0.183,0.1108
press_conf,will+look,VIX_M,8,76,0.229,0.0471
press_conf,will+look,VIX_M,9,76,0.121,0.2961
press_conf,will+say,CFNAI_MA3,-9,80,0.092,0.4157
press_conf,will+say,CFNAI_MA3,-8,80,0.016,0.888
press_conf,will+say,CFNAI_MA3,-7,80,-0.025,0.8251
press_conf,will+say,CFNAI_MA3,-6,80,-0.042,0.7107
press_conf,will+say,CFNAI_MA3,-5,80,0.147,0.1942
press_conf,will+say,CFNAI_MA3,-4,80,0.126,0.2666
press_conf,will+say,CFNAI_MA3,-3,80,-0.014,0.9044
press_conf,will+say,CFNAI_MA3,-2,80,-0.016,0.8872
press_conf,will+say,CFNAI_MA3,-1,80,0.035,0.7546
press_conf,will+say,CFNAI_MA3,0,80,0.156,0.1666
press_conf,will+say,CFNAI_MA3,1,80,0.13,0.2497
press_conf,will+say,CFNAI_MA3,2,80,0.102,0.368
press_conf,will+say,CFNAI_MA3,3,80,-0.025,0.8273
press_conf,will+say,CFNAI_MA3,4,79,-0.226,0.045
press_conf,will+say,CFNAI_MA3,5,78,-0.2,0.0798
press_conf,will+say,CFNAI_MA3,6,78,-0.056,0.6254
press_conf,will+say,CFNAI_MA3,7,77,0.068,0.555
press_conf,will+say,CFNAI_MA3,8,76,0.102,0.381
press_conf,will+say,CFNAI_MA3,9,76,0.123,0.2898
press_conf,will+say,VIX_M,-9,80,0.249,0.0259
press_conf,will+say,VIX_M,-8,80,0.189,0.0927
press_conf,will+say,VIX_M,-7,80,0.14,0.2159
press_conf,will+say,VIX_M,-6,80,0.097,0.3933
press_conf,will+say,VIX_M,-5,80,0.179,0.1116
press_conf,will+say,VIX_M,-4,80,0.296,0.0077
press_conf,will+say,VIX_M,-3,80,0.235,0.036
press_conf,will+say,VIX_M,-2,80,0.126,0.2663
press_conf,will+say,VIX_M,-1,80,0.082,0.4688
press_conf,will+say,VIX_M,0,80,-0.064,0.5705
press_conf,will+say,VIX_M,1,80,-0.011,0.9239
press_conf,will+say,VIX_M,2,80,0.095,0.4013
press_conf,will+say,VIX_M,3,80,0.225,0.0448
press_conf,will+say,VIX_M,4,79,0.262,0.0196
press_conf,will+say,VIX_M,5,78,0.19,0.0955
press_conf,will+say,VIX_M,6,78,0.255,0.0243
press_conf,will+say,VIX_M,7,77,0.261,0.0218
press_conf,will+say,VIX_M,8,76,0.085,0.4632
press_conf,will+say,VIX_M,9,76,0.085,0.4631
press_conf,will+continue,CFNAI_MA3,-9,80,-0.038,0.7378
press_conf,will+continue,CFNAI_MA3,-8,80,-0.027,0.8109
press_conf,will+continue,CFNAI_MA3,-7,80,-0.033,0.7695
press_conf,will+continue,CFNAI_MA3,-6,80,-0.054,0.6355
press_conf,will+continue,CFNAI_MA3,-5,80,-0.123,0.2785
press_conf,will+continue,CFNAI_MA3,-4,80,-0.082,0.472
press_conf,will+continue,CFNAI_MA3,-3,80,-0.001,0.9965
press_conf,will+continue,CFNAI_MA3,-2,80,0.063,0.578
press_conf,will+continue,CFNAI_MA3,-1,80,0.039,0.7327
press_conf,will+continue,CFNAI_MA3,0,80,-0.08,0.4828
press_conf,will+continue,CFNAI_MA3,1,80,-0.168,0.1374
press_conf,will+continue,CFNAI_MA3,2,80,-0.183,0.1043
press_conf,will+continue,CFNAI_MA3,3,80,-0.056,0.6187
press_conf,will+continue,CFNAI_MA3,4,79,0.23,0.0418
press_conf,will+continue,CFNAI_MA3,5,78,0.282,0.0123
press_conf,will+continue,CFNAI_MA3,6,78,0.203,0.0744
press_conf,will+continue,CFNAI_MA3,7,77,-0.018,0.8743
press_conf,will+continue,CFNAI_MA3,8,76,-0.06,0.6039
press_conf,will+continue,CFNAI_MA3,9,76,-0.071,0.5447
press_conf,will+continue,VIX_M,-9,80,-0.049,0.6673
press_conf,will+continue,VIX_M,-8,80,-0.054,0.6326
press_conf,will+continue,VIX_M,-7,80,-0.055,0.6295
press_conf,will+continue,VIX_M,-6,80,0.067,0.5525
press_conf,will+continue,VIX_M,-5,80,-0.0,0.9997
press_conf,will+continue,VIX_M,-4,80,-0.065,0.5653
press_conf,will+continue,VIX_M,-3,80,-0.012,0.919
press_conf,will+continue,VIX_M,-2,80,-0.06,0.5997
press_conf,will+continue,VIX_M,-1,80,0.061,0.5902
press_conf,will+continue,VIX_M,0,80,0.226,0.0435
press_conf,will+continue,VIX_M,1,80,0.142,0.2101
press_conf,will+continue,VIX_M,2,80,0.037,0.7467
press_conf,will+continue,VIX_M,3,80,-0.12,0.2908
press_conf,will+continue,VIX_M,4,79,-0.063,0.579
press_conf,will+continue,VIX_M,5,78,-0.029,0.8032
press_conf,will+continue,VIX_M,6,78,0.055,0.6322
press_conf,will+continue,VIX_M,7,77,0.088,0.4471
press_conf,will+continue,VIX_M,8,76,-0.002,0.9893
press_conf,will+continue,VIX_M,9,76,-0.133,0.2514
