doc_id,doc_type,date,chair,word_count,compound,pos,neu,neg,n_sent,share_pos,share_neg
minutes_20241218,Minutes,2024-12-18,Powell,6879,0.13825907172995783,0.08817299578059071,0.8688227848101265,0.0430126582278481,237,0.5147679324894515,0.25316455696202533
minutes_20250129,Minutes,2025-01-29,Powell,8152,0.17509675090252708,0.0890361010830325,0.8740361010830325,0.036927797833935024,277,0.5595667870036101,0.20577617328519857
minutes_20250319,Minutes,2025-03-19,Powell,7255,0.09497530364372471,0.08097165991902834,0.8743076923076923,0.04474493927125506,247,0.4291497975708502,0.2874493927125506
minutes_20250507,Minutes,2025-05-07,Powell,7581,0.10573307984790875,0.08636121673003802,0.8568060836501902,0.056828897338403045,263,0.4524714828897338,0.2889733840304182
minutes_20250618,Minutes,2025-06-18,Powell,7049,0.0835937238493724,0.08170292887029289,0.866255230125523,0.052029288702928875,239,0.42677824267782427,0.3054393305439331
minutes_20250730,Minutes,2025-07-30,Powell,7081,0.08471370967741935,0.07820564516129032,0.8605564516129033,0.06124193548387097,248,0.4274193548387097,0.29435483870967744
minutes_20250917,Minutes,2025-09-17,Powell,6354,0.11349116279069767,0.08420465116279069,0.8641023255813952,0.05170697674418604,215,0.4511627906976744,0.27906976744186046
minutes_20251029,Minutes,2025-10-29,Powell,8327,0.14583216783216782,0.0960874125874126,0.8587342657342658,0.04517832167832168,286,0.46503496503496505,0.23076923076923078
minutes_20251210,Minutes,2025-12-10,Powell,7668,0.12361417004048582,0.07563157894736842,0.8828137651821862,0.041554655870445344,247,0.4493927125506073,0.22267206477732793
minutes_20260128,Minutes,2026-01-28,Powell,6593,0.11131324200913241,0.0796986301369863,0.8713744292237444,0.048936073059360735,219,0.4292237442922374,0.2511415525114155
minutes_20260318,Minutes,2026-03-18,Powell,6099,0.09245384615384615,0.08224519230769231,0.8683125,0.049418269230769224,208,0.4423076923076923,0.3173076923076923
minutes_20260429,Minutes,2026-04-29,Powell,6868,0.1294540322580645,0.09034274193548388,0.8606330645161291,0.049052419354838714,248,0.49193548387096775,0.22580645161290322
transcript_20110427,Press Conf,2011-04-27,Bernanke,8680,0.13305230414746544,0.11002534562211982,0.8492811059907833,0.04070506912442396,434,0.44930875576036866,0.1889400921658986
transcript_20110622,Press Conf,2011-06-22,Bernanke,7305,0.08121493333333332,0.09160799999999998,0.8621813333333335,0.04621333333333333,375,0.392,0.20533333333333334
transcript_20111102,Press Conf,2011-11-02,Bernanke,7401,0.1136016,0.10424533333333333,0.8479333333333332,0.04781599999999999,375,0.3973333333333333,0.21066666666666667
transcript_20120125,Press Conf,2012-01-25,Bernanke,10065,0.19029923664122136,0.10819847328244274,0.861529262086514,0.030244274809160303,393,0.49872773536895676,0.13486005089058525
transcript_20120425,Press Conf,2012-04-25,Bernanke,7643,0.11308421052631579,0.09997631578947368,0.8620394736842105,0.03798684210526315,380,0.4,0.1763157894736842
transcript_20120620,Press Conf,2012-06-20,Bernanke,7238,0.1232419023136247,0.11132904884318767,0.8483778920308483,0.040295629820051415,389,0.41131105398457585,0.16452442159383032
transcript_20120913,Press Conf,2012-09-13,Bernanke,8448,0.16010581113801453,0.10452542372881357,0.8573995157384988,0.03807021791767554,413,0.45278450363196127,0.162227602905569
transcript_20121212,Press Conf,2012-12-12,Bernanke,11611,0.12138183486238531,0.0958165137614679,0.8665981651376147,0.037588990825688076,545,0.4036697247706422,0.1706422018348624
transcript_20130320,Press Conf,2013-03-20,Bernanke,8905,0.07814763860369611,0.09517248459958932,0.8556180698151951,0.049217659137576995,487,0.36344969199178645,0.19917864476386038
transcript_20130619,Press Conf,2013-06-19,Bernanke,9413,0.16054652173913045,0.1004608695652174,0.8686130434782608,0.030908695652173915,460,0.45217391304347826,0.1391304347826087
transcript_20130918,Press Conf,2013-09-18,Bernanke,9013,0.1803014778325123,0.10439655172413795,0.861039408866995,0.034556650246305415,406,0.5098522167487685,0.15024630541871922
transcript_20131218,Press Conf,2013-12-18,Bernanke,10563,0.14076327683615822,0.11031073446327684,0.8523559322033898,0.03732768361581921,531,0.4369114877589454,0.1751412429378531
transcript_20140319,Press Conf,2014-03-19,Yellen,7795,0.09629402985074627,0.09234328358208956,0.8675074626865672,0.04015223880597015,335,0.3880597014925373,0.20597014925373133
transcript_20140618,Press Conf,2014-06-18,Yellen,7011,0.1262079268292683,0.09960060975609755,0.864935975609756,0.03544817073170732,328,0.4176829268292683,0.17682926829268292
transcript_20140917,Press Conf,2014-09-17,Yellen,7334,0.11541411042944785,0.09320552147239264,0.8800030674846626,0.026800613496932517,326,0.39570552147239263,0.13803680981595093
transcript_20141217,Press Conf,2014-12-17,Yellen,7554,0.14922539267015705,0.096217277486911,0.8804790575916229,0.023327225130890052,382,0.41361256544502617,0.12303664921465969
transcript_20150318,Press Conf,2015-03-18,Yellen,7120,0.11845491329479768,0.08702023121387283,0.8692052023121387,0.037997109826589597,346,0.4046242774566474,0.17630057803468208
transcript_20150617,Press Conf,2015-06-17,Yellen,7568,0.16026443148688047,0.10715160349854227,0.8574256559766763,0.03539650145772595,343,0.4606413994169096,0.16034985422740525
transcript_20150917,Press Conf,2015-09-17,Yellen,7582,0.11548618784530386,0.09510773480662985,0.8680718232044198,0.036837016574585636,362,0.4143646408839779,0.1685082872928177
transcript_20151216,Press Conf,2015-12-16,Yellen,8724,0.11123636363636365,0.09107692307692308,0.8646596736596736,0.04427738927738927,429,0.4125874125874126,0.1958041958041958
transcript_20160316,Press Conf,2016-03-16,Yellen,7550,0.10854929577464788,0.08725352112676056,0.8695971830985916,0.04314366197183099,355,0.4112676056338028,0.19154929577464788
transcript_20160615,Press Conf,2016-06-15,Yellen,7042,0.1154558359621451,0.08713249211356468,0.8772145110410094,0.035662460567823344,317,0.41324921135646686,0.1829652996845426
transcript_20160921,Press Conf,2016-09-21,Yellen,8195,0.13003622828784117,0.09914888337468984,0.8673374689826302,0.03350868486352357,403,0.42431761786600497,0.17369727047146402
transcript_20161214,Press Conf,2016-12-14,Yellen,6581,0.10121441176470589,0.08764117647058824,0.8796999999999999,0.032650000000000005,340,0.37058823529411766,0.16470588235294117
transcript_20170315,Press Conf,2017-03-15,Yellen,6976,0.1189475324675325,0.08396103896103897,0.8892077922077922,0.026836363636363637,385,0.38961038961038963,0.11688311688311688
transcript_20170614,Press Conf,2017-06-14,Yellen,7676,0.10856951871657755,0.08477272727272726,0.8818716577540107,0.033363636363636366,374,0.37433155080213903,0.17379679144385027
transcript_20170920,Press Conf,2017-09-20,Yellen,8455,0.08304767441860465,0.09008430232558139,0.8708226744186046,0.039104651162790695,344,0.39244186046511625,0.22965116279069767
transcript_20171213,Press Conf,2017-12-13,Yellen,8941,0.13399953917050691,0.09249769585253456,0.8723709677419356,0.03511751152073733,434,0.4216589861751152,0.16359447004608296
transcript_20180321,Press Conf,2018-03-21,Powell,7204,0.08628152424942263,0.0867136258660508,0.8794226327944573,0.03384526558891455,433,0.3302540415704388,0.15473441108545036
transcript_20180613,Press Conf,2018-06-13,Powell,8946,0.09509484346224678,0.0899963167587477,0.8771270718232044,0.03287292817679558,543,0.34990791896869244,0.15285451197053407
transcript_20180926,Press Conf,2018-09-26,Powell,9785,0.1138787521079258,0.10421079258010117,0.8495008431703205,0.03785497470489039,593,0.37436762225969644,0.1703204047217538
transcript_20181219,Press Conf,2018-12-19,Powell,7350,0.1366369020501139,0.09467198177676539,0.8830182232346241,0.022312072892938493,439,0.3826879271070615,0.09339407744874716
transcript_20190130,Press Conf,2019-01-30,Powell,7893,0.11572357894736841,0.09335157894736842,0.873181052631579,0.029248421052631576,475,0.35789473684210527,0.12
transcript_20190320,Press Conf,2019-03-20,Powell,7496,0.11823273542600897,0.08387668161434976,0.881701793721973,0.03442152466367713,446,0.3609865470852018,0.16367713004484305
transcript_20190501,Press Conf,2019-05-01,Powell,6720,0.12100621890547263,0.09669900497512439,0.8720199004975124,0.03128358208955224,402,0.39552238805970147,0.12686567164179105
transcript_20190619,Press Conf,2019-06-19,Powell,7264,0.09643819444444444,0.08788425925925926,0.8758842592592593,0.03623148148148148,432,0.36342592592592593,0.1574074074074074
transcript_20190731,Press Conf,2019-07-31,Powell,7682,0.04949510638297872,0.08258085106382979,0.8696744680851063,0.0477468085106383,470,0.28936170212765955,0.20851063829787234
transcript_20190918,Press Conf,2019-09-18,Powell,8731,0.07759880239520958,0.08726746506986027,0.8695149700598802,0.04321556886227544,501,0.36926147704590817,0.20758483033932135
transcript_20191030,Press Conf,2019-10-30,Powell,7869,0.10886430020283977,0.10380527383367139,0.8622961460446247,0.03390060851926978,493,0.3509127789046653,0.16227180527383367
transcript_20191211,Press Conf,2019-12-11,Powell,8946,0.09254774951076321,0.07758708414872797,0.8911252446183954,0.031293542074363995,511,0.33659491193737767,0.14677103718199608
transcript_20200129,Press Conf,2020-01-29,Powell,9365,0.1289830882352941,0.09729411764705884,0.8767959558823529,0.025911764705882353,544,0.38786764705882354,0.125
transcript_20200303,Press Conf,2020-03-03,Powell,2347,0.10161226993865033,0.09888957055214724,0.8728834355828221,0.028226993865030674,163,0.3312883435582822,0.15950920245398773
transcript_20200315,Press Conf,2020-03-15,Powell,7125,0.14230671296296296,0.1134351851851852,0.8609699074074073,0.025578703703703704,432,0.4236111111111111,0.13194444444444445
transcript_20200429,Press Conf,2020-04-29,Powell,7917,0.06873683083511777,0.10551605995717346,0.8465974304068523,0.04786937901498929,467,0.37259100642398285,0.21627408993576017
transcript_20200610,Press Conf,2020-06-10,Powell,10050,0.09171881720430106,0.0997562724014337,0.8598189964157706,0.04042114695340502,558,0.36379928315412186,0.18996415770609318
transcript_20200729,Press Conf,2020-07-29,Powell,9805,0.10991611893583725,0.111943661971831,0.8592018779342723,0.02885915492957746,639,0.39123630672926446,0.12832550860719874
transcript_20200916,Press Conf,2020-09-16,Powell,10758,0.13864333843797855,0.12113323124042878,0.8530045941807044,0.025869831546707505,653,0.40735068912710565,0.12710566615620214
transcript_20201105,Press Conf,2020-11-05,Powell,8367,0.12949092783505156,0.12242474226804123,0.8464969072164948,0.031076288659793814,485,0.4061855670103093,0.14432989690721648
transcript_20201216,Press Conf,2020-12-16,Powell,10067,0.12307597597597598,0.12065765765765767,0.847054054054054,0.03227927927927928,666,0.4039039039039039,0.13663663663663664
transcript_20210127,Press Conf,2021-01-27,Powell,9234,0.11925210526315791,0.11731929824561403,0.8516701754385965,0.03100526315789474,570,0.387719298245614,0.1456140350877193
transcript_20210317,Press Conf,2021-03-17,Powell,10158,0.09823115942028986,0.1092304347826087,0.8591347826086957,0.031631884057971016,690,0.3507246376811594,0.14782608695652175
transcript_20210428,Press Conf,2021-04-28,Powell,9824,0.1150644305772231,0.1118408736349454,0.8615226209048362,0.026636505460218406,641,0.36817472698907955,0.12324492979719189
transcript_20210616,Press Conf,2021-06-16,Powell,10417,0.12508271028037382,0.10179283489096573,0.8766028037383178,0.021607476635514017,642,0.37383177570093457,0.11838006230529595
transcript_20210728,Press Conf,2021-07-28,Powell,9561,0.13941758241758243,0.12064992150706438,0.8565902668759812,0.02275824175824176,637,0.3877551020408163,0.08791208791208792
transcript_20210922,Press Conf,2021-09-22,Powell,9119,0.12357504078303427,0.13318597063621535,0.8435986949429037,0.023210440456769982,613,0.3833605220228385,0.12398042414355628
transcript_20211103,Press Conf,2021-11-03,Powell,9628,0.09344055374592834,0.11404560260586319,0.8535081433224755,0.02919055374592834,614,0.3338762214983713,0.13843648208469056
transcript_20211215,Press Conf,2021-12-15,Powell,10579,0.11520738461538461,0.1026430769230769,0.8762784615384616,0.02107846153846154,650,0.34307692307692306,0.11692307692307692
transcript_20220126,Press Conf,2022-01-26,Powell,9465,0.10672661417322835,0.1075228346456693,0.8615023622047245,0.03099055118110236,635,0.3590551181102362,0.12440944881889764
transcript_20220316,Press Conf,2022-03-16,Powell,9065,0.1290733017377567,0.12441864139020538,0.8492511848341232,0.026334913112164293,633,0.37598736176935227,0.11216429699842022
transcript_20220504,Press Conf,2022-05-04,Powell,8096,0.08637640845070424,0.09646302816901407,0.866806338028169,0.036728873239436625,568,0.3380281690140845,0.14788732394366197
transcript_20220615,Press Conf,2022-06-15,Powell,9428,0.09969895652173912,0.0932086956521739,0.8761513043478261,0.030648695652173916,575,0.37043478260869567,0.1408695652173913
transcript_20220727,Press Conf,2022-07-27,Powell,9658,0.06128484398216939,0.07261961367013374,0.8964710252600298,0.03090341753343239,673,0.2867756315007429,0.13670133729569092
transcript_20220921,Press Conf,2022-09-21,Powell,7250,0.11883080459770115,0.0973264367816092,0.8748045977011494,0.027864367816091952,435,0.3724137931034483,0.11954022988505747
transcript_20221102,Press Conf,2022-11-02,Powell,7797,0.08631683778234085,0.07383778234086243,0.9003080082135524,0.02586447638603696,487,0.31006160164271046,0.13347022587268995
transcript_20221214,Press Conf,2022-12-14,Powell,7802,0.09705090252707582,0.08657581227436822,0.8777057761732852,0.03571299638989169,554,0.34296028880866425,0.1263537906137184
transcript_20230201,Press Conf,2023-02-01,Powell,7802,0.08275271739130435,0.08710326086956523,0.8915652173913043,0.021336956521739132,552,0.29528985507246375,0.10507246376811594
transcript_20230322,Press Conf,2023-03-22,Powell,7604,0.10471333333333334,0.08221458333333334,0.8899374999999999,0.027845833333333334,480,0.325,0.11666666666666667
transcript_20230503,Press Conf,2023-05-03,Powell,8614,0.07861699669966997,0.09429867986798682,0.8681600660066007,0.02433003300330033,606,0.31353135313531355,0.12211221122112212
transcript_20230614,Press Conf,2023-06-14,Powell,8804,0.07192372583479789,0.0746274165202109,0.9001564147627418,0.025203866432337435,569,0.3022847100175747,0.10720562390158173
transcript_20230726,Press Conf,2023-07-26,Powell,9238,0.11961054481546574,0.08530579964850615,0.8941722319859402,0.020518453427065025,569,0.35500878734622143,0.09666080843585237
transcript_20230920,Press Conf,2023-09-20,Powell,9539,0.09931851239669422,0.09115702479338844,0.8803570247933884,0.028480991735537187,605,0.35702479338842974,0.1322314049586777
transcript_20231101,Press Conf,2023-11-01,Powell,9048,0.1161876500857633,0.09111492281303601,0.879804459691252,0.029082332761578043,583,0.346483704974271,0.12178387650085763
transcript_20231213,Press Conf,2023-12-13,Powell,7891,0.10044971098265895,0.09611946050096339,0.8739383429672446,0.02608863198458574,519,0.3217726396917148,0.12716763005780346
transcript_20240131,Press Conf,2024-01-31,Powell,9080,0.14123544891640868,0.10971671826625388,0.8681826625386997,0.020552631578947368,646,0.3715170278637771,0.0913312693498452
transcript_20240320,Press Conf,2024-03-20,Powell,8031,0.1378135593220339,0.10716949152542374,0.8715404896421846,0.021297551789077215,531,0.3804143126177024,0.1016949152542373
transcript_20240501,Press Conf,2024-05-01,Powell,8558,0.10394693200663349,0.08590049751243782,0.8853117744610283,0.028776119402985068,603,0.30845771144278605,0.1310116086235489
transcript_20240612,Press Conf,2024-06-12,Powell,9350,0.1183326633165829,0.08741708542713568,0.8838040201005026,0.02877386934673367,597,0.34338358458961477,0.1323283082077052
transcript_20240731,Press Conf,2024-07-31,Powell,8527,0.09170885860306645,0.0881107325383305,0.8790051107325382,0.03287904599659285,587,0.3321976149914821,0.151618398637138
transcript_20240918,Press Conf,2024-09-18,Powell,8747,0.07393124999999999,0.08580098684210527,0.8886496710526316,0.02554934210526316,608,0.2911184210526316,0.13980263157894737
transcript_20241107,Press Conf,2024-11-07,Powell,7448,0.08525639097744361,0.08390225563909774,0.885265037593985,0.03083834586466165,532,0.2857142857142857,0.12593984962406016
transcript_20241218,Press Conf,2024-12-18,Powell,9635,0.09255410385259633,0.07866834170854271,0.888140703517588,0.03317587939698492,597,0.32663316582914576,0.15912897822445563
transcript_20250129,Press Conf,2025-01-29,Powell,8935,0.09035370370370371,0.07345959595959597,0.8996245791245793,0.02692929292929293,594,0.30134680134680136,0.12626262626262627
transcript_20250319,Press Conf,2025-03-19,Powell,9172,0.08591719745222931,0.08381528662420383,0.8881178343949045,0.028073248407643317,628,0.3089171974522293,0.1449044585987261
transcript_20250507,Press Conf,2025-05-07,Powell,8564,0.0381938808373591,0.0697085346215781,0.8943816425120772,0.03590177133655394,621,0.25925925925925924,0.18035426731078905
transcript_20250618,Press Conf,2025-06-18,Powell,9378,0.07196032520325203,0.08130894308943089,0.8866520325203251,0.03204878048780488,615,0.3024390243902439,0.15772357723577235
transcript_20250730,Press Conf,2025-07-30,Powell,7930,0.07107233273056057,0.07225316455696203,0.8961573236889693,0.03159855334538878,553,0.2766726943942134,0.14466546112115733
transcript_20250917,Press Conf,2025-09-17,Powell,8964,0.05640875420875421,0.07647811447811448,0.8843215488215489,0.039191919191919194,594,0.29292929292929293,0.17845117845117844
transcript_20251029,Press Conf,2025-10-29,Powell,9376,0.07285357142857143,0.08084863945578231,0.8856615646258503,0.03348299319727892,588,0.28741496598639454,0.16156462585034015
transcript_20251210,Press Conf,2025-12-10,Powell,9058,0.06565331230283912,0.08304731861198739,0.8816372239747632,0.03532334384858044,634,0.2902208201892745,0.15930599369085174
transcript_20260128,Press Conf,2026-01-28,Powell,7829,0.07199712351945854,0.08217428087986463,0.8866683587140439,0.031164128595600676,591,0.27411167512690354,0.1319796954314721
transcript_20260318,Press Conf,2026-03-18,Powell,8572,0.06704545454545455,0.08465454545454545,0.8782618181818181,0.03708363636363637,550,0.31636363636363635,0.15636363636363637
transcript_20260429,Press Conf,2026-04-29,Powell,9809,0.10077650513950075,0.08656093979441998,0.881114537444934,0.03231864904552129,681,0.3465491923641703,0.14243759177679882
speech_bernanke_20110203a,Chair Speech,2011-02-03,Bernanke,2970,0.19255871559633025,0.11270642201834863,0.834743119266055,0.043357798165137615,109,0.5137614678899083,0.24770642201834864
