doc_id,doc_type,date,chair,n_tokens,n_sents,modal_count,modals_per_1000,epistemic_count,epistemics_per_1000,mod_can,mod_constraintsâwould,mod_contactâwould,mod_could,mod_employmentâwould,mod_help,mod_hispanicsâwould,mod_hospitalityâwould,mod_indebtednessâcould,mod_may,mod_might,mod_must,mod_need,mod_nextâafter,mod_ought,mod_pricesâwould,mod_servicesâwould,mod_shall,mod_should,mod_will,mod_would,mod_’d,mod_’ll,mod_’s
transcript_20260128,press_conf_transcript,2026-01-28,Powell,8341,588,146,17.504,37,4.436,27,0,0,11,0,0,0,0,0,16,9,0,0,0,0,0,0,0,6,20,32,6,17,2
transcript_20260318,press_conf_transcript,2026-03-18,Powell,9115,551,178,19.528,42,4.608,27,0,0,9,0,0,0,0,0,8,8,0,0,0,0,0,0,0,16,43,42,4,14,7
transcript_20260429,press_conf_transcript,2026-04-29,Powell,10423,682,202,19.38,31,2.974,38,0,0,16,0,0,0,0,0,5,5,0,0,0,0,0,0,0,8,51,45,6,19,9
speech_bernanke_20110203a,speech,2011-02-03,Bernanke,3029,109,45,14.856,20,6.603,6,0,0,2,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,22,9,0,0,0
speech_bernanke_20110210a,speech,2011-02-10,Bernanke,4482,194,56,12.494,20,4.462,11,0,0,13,0,0,0,0,0,16,3,0,0,0,0,0,0,0,1,11,1,0,0,0
speech_bernanke_20110218a,speech,2011-02-18,Bernanke,2173,77,15,6.903,4,1.841,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,5,2,0,0,0
speech_bernanke_20110302a,speech,2011-03-02,Bernanke,3066,128,43,14.025,11,3.588,9,0,0,2,0,0,0,0,0,10,2,1,0,0,0,0,0,0,4,14,1,0,0,0
speech_bernanke_20110323a,speech,2011-03-23,Bernanke,2994,100,37,12.358,13,4.342,3,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,18,6,0,0,0
speech_bernanke_20110404a,speech,2011-04-04,Bernanke,4021,157,25,6.217,12,2.984,4,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,8,5,0,0,0
speech_bernanke_20110429a,speech,2011-04-29,Bernanke,2773,120,25,9.016,5,1.803,8,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,9,2,0,0,0
speech_bernanke_20110505a,speech,2011-05-05,Bernanke,3690,126,52,14.092,18,4.878,4,0,0,6,0,0,0,0,0,8,4,9,0,0,0,0,0,0,4,8,9,0,0,0
speech_bernanke_20110512a,speech,2011-05-12,Bernanke,590,32,3,5.085,1,1.695,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
speech_bernanke_20110516a,speech,2011-05-16,Bernanke,4127,229,40,9.692,19,4.604,8,0,0,2,0,0,0,0,0,7,0,1,0,0,0,0,0,0,7,7,8,0,0,0
speech_bernanke_20110607a,speech,2011-06-07,Bernanke,4507,166,44,9.763,25,5.547,8,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,14,4,0,0,0
speech_bernanke_20110614a,speech,2011-06-14,Bernanke,2158,91,48,22.243,10,4.634,8,0,0,10,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5,7,13,0,0,0
speech_bernanke_20110826a,speech,2011-08-26,Bernanke,3632,127,62,17.07,25,6.883,8,0,0,6,0,0,0,0,0,4,2,4,0,0,0,0,0,0,4,30,4,0,0,0
speech_bernanke_20110908a,speech,2011-09-08,Bernanke,2799,95,24,8.574,15,5.359,4,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,8,2,0,0,0
speech_bernanke_20110915a,speech,2011-09-15,Bernanke,601,24,5,8.319,0,0.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
speech_bernanke_20110928a,speech,2011-09-28,Bernanke,5164,269,46,8.908,7,1.356,15,0,0,2,0,0,0,0,0,6,0,3,0,0,0,0,0,0,7,9,4,0,0,0
speech_bernanke_20111018a,speech,2011-10-18,Bernanke,4073,132,46,11.294,22,5.401,8,0,0,3,0,0,0,0,0,6,1,1,0,0,0,0,0,0,10,14,3,0,0,0
speech_bernanke_20111109a,speech,2011-11-09,Bernanke,1213,53,18,14.839,3,2.473,4,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,8,1,0,0,0
speech_bernanke_20111110a,speech,2011-11-10,Bernanke,2336,95,27,11.558,7,2.997,6,0,0,2,0,0,0,0,0,6,0,1,0,0,0,0,0,0,2,7,3,0,0,0
speech_bernanke_20120216a,speech,2012-02-16,Bernanke,3893,151,43,11.045,16,4.11,3,0,0,2,0,0,0,0,0,9,0,4,0,0,0,0,0,0,2,20,3,0,0,0
speech_bernanke_20120314a,speech,2012-03-14,Bernanke,1478,68,17,11.502,2,1.353,1,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,6,3,0,0,0
speech_bernanke_20120323a,speech,2012-03-23,Bernanke,703,28,6,8.535,1,1.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
speech_bernanke_20120326a,speech,2012-03-26,Bernanke,4971,178,65,13.076,31,6.236,5,0,0,6,0,0,0,0,0,10,7,4,0,0,0,0,0,0,5,17,11,0,0,0
speech_bernanke_20120409a,speech,2012-04-09,Bernanke,3767,132,40,10.619,13,3.451,8,0,0,5,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,12,7,0,0,0
speech_bernanke_20120413a,speech,2012-04-13,Bernanke,5117,176,44,8.599,14,2.736,12,0,0,6,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,7,11,0,0,0
speech_bernanke_20120510a,speech,2012-05-10,Bernanke,3264,120,29,8.885,15,4.596,5,0,0,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,9,6,0,0,0
speech_bernanke_20120724a,speech,2012-07-24,Bernanke,1156,53,5,4.325,4,3.46,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
speech_bernanke_20120806a,speech,2012-08-06,Bernanke,1757,74,15,8.537,6,3.415,2,0,0,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,3,1,0,0,0
speech_bernanke_20120807a,speech,2012-08-07,Bernanke,1243,55,23,18.504,4,3.218,10,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,4,1,0,0,0
speech_bernanke_20120831a,speech,2012-08-31,Bernanke,7431,367,87,11.708,48,6.459,15,0,0,12,0,0,0,0,0,8,3,2,0,0,0,0,0,0,8,15,24,0,0,0
speech_bernanke_20121001a,speech,2012-10-01,Bernanke,4510,180,83,18.404,20,4.435,16,0,0,6,0,0,0,0,0,4,2,1,0,0,0,0,0,0,5,26,23,0,0,0
speech_bernanke_20121014a,speech,2012-10-14,Bernanke,1788,63,18,10.067,12,6.711,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,6,0,0,0
speech_bernanke_20121115a,speech,2012-11-15,Bernanke,4016,169,55,13.695,13,3.237,13,0,0,2,0,0,0,0,0,7,0,8,0,0,1,0,0,0,3,14,7,0,0,0
speech_bernanke_20121120a,speech,2012-11-20,Bernanke,5054,175,80,15.829,41,8.112,8,0,0,6,0,0,0,0,0,15,1,2,0,0,0,0,0,0,11,24,13,0,0,0
speech_bernanke_20130301a,speech,2013-03-01,Bernanke,5577,223,70,12.552,61,10.938,7,0,0,9,0,0,0,0,0,13,5,5,0,0,0,0,0,0,2,20,9,0,0,0
speech_bernanke_20130325a,speech,2013-03-25,Bernanke,2604,106,20,7.68,5,1.92,3,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,7,0,0,0
speech_bernanke_20130408a,speech,2013-04-08,Bernanke,4365,165,33,7.56,34,7.789,6,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,12,9,0,0,0
speech_bernanke_20130412a,speech,2013-04-12,Bernanke,3744,164,25,6.677,10,2.671,12,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,1,0,0,0
speech_bernanke_20130510a,speech,2013-05-10,Bernanke,4501,167,41,9.109,24,5.332,14,0,0,4,0,0,0,0,0,4,2,0,0,0,0,0,0,0,4,8,5,0,0,0
speech_bernanke_20130518a,speech,2013-05-18,Bernanke,2842,120,37,13.019,14,4.926,3,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,17,7,0,0,0
speech_bernanke_20130602a,speech,2013-06-02,Bernanke,1888,105,36,19.068,8,4.237,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,19,5,0,0,0
speech_bernanke_20130710a,speech,2013-07-10,Bernanke,7172,434,47,6.553,15,2.091,8,0,0,5,0,0,0,0,0,2,2,2,0,0,0,0,0,1,10,7,10,0,0,0
speech_bernanke_20131002a,speech,2013-10-02,Bernanke,1157,44,15,12.965,3,2.593,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,1,0,0,0
speech_bernanke_20131014a,speech,2013-10-14,Bernanke,1411,49,5,3.544,2,1.417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0
speech_bernanke_20131108a,speech,2013-11-08,Bernanke,2550,95,13,5.098,12,4.706,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0
speech_bernanke_20131113a,speech,2013-11-13,Bernanke,1259,47,16,12.708,2,1.589,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,0,0,0
speech_bernanke_20131114a,speech,2013-11-14,Bernanke,580,24,6,10.345,2,3.448,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0
speech_bernanke_20131119a,speech,2013-11-19,Bernanke,6461,260,93,14.394,53,8.203,11,0,0,11,0,0,0,0,0,7,6,2,0,0,0,0,0,0,9,24,23,0,0,0
speech_bernanke_20131216a,speech,2013-12-16,Bernanke,1327,48,5,3.768,7,5.275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
speech_bernanke_20131216b,speech,2013-12-16,Bernanke,825,27,17,20.606,3,3.636,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,7,2,0,0,0
speech_bernanke_20140103a,speech,2014-01-03,Bernanke,7462,313,61,8.175,42,5.629,4,0,0,2,0,0,0,0,0,8,6,3,0,0,0,0,0,0,5,19,14,0,0,0
speech_powell_20180213a,speech,2018-02-13,Powell,764,41,16,20.942,2,2.618,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7,1,0,0,0
speech_powell_20180406a,speech,2018-04-06,Powell,4168,190,46,11.036,18,4.319,8,0,0,5,0,0,0,0,0,4,5,1,0,0,0,0,0,0,1,16,6,0,0,0
speech_powell_20180508a,speech,2018-05-08,Powell,2373,141,17,7.164,7,2.95,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0
speech_powell_20180525a,speech,2018-05-25,Powell,2054,108,22,10.711,11,5.355,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,10,1,0,0,0
speech_powell_20180620a,speech,2018-06-20,Powell,2005,97,23,11.471,14,6.983,5,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,2,2,0,0,0
speech_powell_20180824a,speech,2018-08-24,Powell,5152,281,58,11.258,25,4.852,7,0,0,3,0,0,0,0,0,4,3,2,0,0,0,0,0,0,7,22,10,0,0,0
speech_powell_20180927a,speech,2018-09-27,Powell,526,30,4,7.605,2,3.802,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
speech_powell_20181002a,speech,2018-10-02,Powell,4646,240,56,12.053,17,3.659,6,0,0,14,0,0,0,0,0,2,4,2,1,0,0,0,0,0,4,13,10,0,0,0
speech_powell_20181128a,speech,2018-11-28,Powell,4270,200,55,12.881,20,4.684,11,0,0,4,0,0,0,0,0,8,4,1,0,0,0,0,0,0,4,14,9,0,0,0
speech_powell_20181203a,speech,2018-12-03,Powell,1057,51,4,3.784,1,0.946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
speech_powell_20181206a,speech,2018-12-06,Powell,1400,59,10,7.143,2,1.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
speech_powell_20190206a,speech,2019-02-06,Powell,944,44,10,10.593,0,0.0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0
speech_powell_20190212a,speech,2019-02-12,Powell,3206,160,16,4.991,8,2.495,3,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,4,1,0,0,0
speech_powell_20190228b,speech,2019-02-28,Powell,3002,142,38,12.658,9,2.998,6,0,0,2,0,0,0,0,0,7,3,1,0,0,0,0,0,0,2,13,4,0,0,0
speech_powell_20190308a,speech,2019-03-08,Powell,4532,227,85,18.756,23,5.075,12,0,0,6,0,0,0,0,0,13,7,3,0,0,0,0,0,0,3,28,13,0,0,0
speech_powell_20190311a,speech,2019-03-11,Powell,658,23,3,4.559,1,1.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
speech_powell_20190509a,speech,2019-05-09,Powell,836,36,7,8.373,4,4.785,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
speech_powell_20190520a,speech,2019-05-20,Powell,3462,186,38,10.976,23,6.644,6,0,0,11,0,0,0,0,0,3,2,0,0,0,0,0,0,0,4,6,6,0,0,0
speech_powell_20190604a,speech,2019-06-04,Powell,3375,183,49,14.519,12,3.556,7,0,0,7,0,0,0,0,0,3,2,3,0,0,0,0,0,0,4,17,6,0,0,0
speech_powell_20190625a,speech,2019-06-25,Powell,1421,72,22,15.482,10,7.037,5,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,11,1,0,0,0
speech_powell_20190709a,speech,2019-07-09,Powell,758,35,10,13.193,6,7.916,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,1,0,0,0
speech_powell_20190716a,speech,2019-07-16,Powell,2435,102,19,7.803,12,4.928,1,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,11,0,0,0,0
speech_powell_20190823a,speech,2019-08-23,Powell,4160,217,44,10.577,16,3.846,15,0,0,2,0,0,0,0,0,5,1,2,0,0,0,0,0,0,1,15,3,0,0,0
speech_powell_20191004a,speech,2019-10-04,Powell,859,43,10,11.641,5,5.821,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0
speech_powell_20191007a,speech,2019-10-07,Powell,814,39,5,6.143,2,2.457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0
speech_powell_20191008a,speech,2019-10-08,Powell,4237,230,60,14.161,19,4.484,9,0,0,1,0,0,0,0,0,10,2,1,0,0,0,0,0,0,4,21,12,0,0,0
speech_powell_20191009a,speech,2019-10-09,Powell,712,36,10,14.045,4,5.618,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0
speech_powell_20191125a,speech,2019-11-25,Powell,2675,120,36,13.458,12,4.486,10,0,0,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,7,10,0,0,0
speech_powell_20200409a,speech,2020-04-09,Powell,956,40,19,19.874,3,3.138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,0,0,0
speech_powell_20200513a,speech,2020-05-13,Powell,1534,90,27,17.601,3,1.956,8,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,11,1,0,0,0
speech_powell_20200521a,speech,2020-05-21,Powell,549,29,4,7.286,1,1.821,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
speech_powell_20200619a,speech,2020-06-19,Powell,562,31,9,16.014,1,1.779,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
speech_powell_20200827a,speech,2020-08-27,Powell,5448,309,52,9.545,26,4.772,12,0,0,5,0,0,0,0,0,2,3,1,0,0,0,0,0,0,2,18,9,0,0,0
speech_powell_20201006a,speech,2020-10-06,Powell,2231,102,32,14.343,16,7.172,2,0,1,6,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,10,8,0,0,0
speech_powell_20210210a,speech,2021-02-10,Powell,3159,151,35,11.079,11,3.482,10,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,16,2,0,0,0
speech_powell_20210318a,speech,2021-03-18,Powell,927,37,13,14.024,3,3.236,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0
speech_powell_20210503a,speech,2021-05-03,Powell,1313,72,12,9.139,1,0.762,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0
speech_powell_20210817a,speech,2021-08-17,Powell,680,37,7,10.294,1,1.471,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0
speech_powell_20210827a,speech,2021-08-27,Powell,3925,208,48,12.229,26,6.624,8,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,21,5,0,0,0
speech_powell_20210924a,speech,2021-09-24,Powell,440,17,3,6.818,0,0.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speech_powell_20211108a,speech,2021-11-08,Powell,802,41,9,11.222,1,1.247,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0
speech_powell_20211109a,speech,2021-11-09,Powell,1097,46,9,8.204,4,3.646,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0
speech_powell_20211129a,speech,2021-11-29,Powell,520,18,8,15.385,1,1.923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
speech_powell_20220321a,speech,2022-03-21,Powell,2889,132,40,13.846,28,9.692,4,0,0,3,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,15,9,0,0,0
speech_powell_20220524a,speech,2022-05-24,Powell,681,30,2,2.937,1,1.468,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
speech_powell_20220617a,speech,2022-06-17,Powell,989,46,14,14.156,1,1.011,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,2,0,0,0
speech_powell_20220826a,speech,2022-08-26,Powell,1506,75,26,17.264,13,8.632,2,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,16,1,0,0,0
speech_powell_20220928a,speech,2022-09-28,Powell,495,22,3,6.061,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
speech_powell_20221130a,speech,2022-11-30,Powell,3329,177,46,13.818,23,6.909,2,0,0,2,0,0,0,0,0,5,1,2,0,0,0,0,0,0,2,26,6,0,0,0
speech_powell_20230110a,speech,2023-01-10,Powell,1291,65,13,10.07,4,3.098,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,3,0,0,0
speech_powell_20230629a,speech,2023-06-29,Powell,1724,85,26,15.081,7,4.06,3,0,0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,2,12,2,0,0,0
speech_powell_20230825a,speech,2023-08-25,Powell,2821,133,44,15.597,13,4.608,4,0,0,8,0,0,0,0,0,4,1,1,0,0,0,0,0,0,3,20,3,0,0,0
speech_powell_20230928a,speech,2023-09-28,Powell,781,37,8,10.243,3,3.841,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
speech_powell_20231019a,speech,2023-10-19,Powell,1369,64,17,12.418,7,5.113,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,0,0,0
speech_powell_20231025a,speech,2023-10-25,Powell,1278,67,6,4.695,4,3.13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
speech_powell_20231108a,speech,2023-11-08,Powell,915,41,6,6.557,5,5.464,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
speech_powell_20231109a,speech,2023-11-09,Powell,2376,96,44,18.519,10,4.209,3,0,0,4,0,0,0,0,0,5,1,1,0,0,0,0,0,0,4,15,11,0,0,0
speech_powell_20231201a,speech,2023-12-01,Powell,1674,64,15,8.961,3,1.792,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,8,2,0,0,0
speech_powell_20240403a,speech,2024-04-03,Powell,1514,78,14,9.247,10,6.605,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
speech_powell_20240519a,speech,2024-05-19,Powell,1854,108,46,24.811,6,3.236,9,0,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,1,17,10,0,0,0
speech_powell_20240823a,speech,2024-08-23,Powell,3925,235,30,7.643,14,3.567,5,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,11,0,0,0
speech_powell_20240926a,speech,2024-09-26,Powell,585,28,4,6.838,1,1.709,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
speech_powell_20240930a,speech,2024-09-30,Powell,899,51,7,7.786,4,4.449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
speech_powell_20241114a,speech,2024-11-14,Powell,981,48,8,8.155,4,4.077,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
speech_powell_20250307a,speech,2025-03-07,Powell,968,51,13,13.43,5,5.165,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0
speech_powell_20250404a,speech,2025-04-04,Powell,931,49,16,17.186,14,15.038,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0
speech_powell_20250416a,speech,2025-04-16,Powell,871,43,15,17.222,9,10.333,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,0,0,0
speech_powell_20250515a,speech,2025-05-15,Powell,2955,131,33,11.168,15,5.076,1,0,0,4,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,9,13,0,0,0
speech_powell_20250525a,speech,2025-05-25,Powell,1711,111,20,11.689,5,2.922,7,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,2,0,0,0
speech_powell_20250602a,speech,2025-06-02,Powell,1324,58,7,5.287,5,3.776,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
speech_powell_20250722a,speech,2025-07-22,Powell,478,23,6,12.552,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0
speech_powell_20250822a,speech,2025-08-22,Powell,4201,189,45,10.712,25,5.951,7,0,0,3,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,17,8,0,0,0
speech_powell_20250923a,speech,2025-09-23,Powell,1265,69,12,9.486,5,3.953,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
speech_powell_20251009a,speech,2025-10-09,Powell,324,19,2,6.173,2,6.173,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speech_powell_20251014a,speech,2025-10-14,Powell,4453,206,44,9.881,15,3.369,3,0,0,6,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,17,10,0,0,0
speech_powell_20251201a,speech,2025-12-01,Powell,828,46,10,12.077,3,3.623,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,3,0,0,0
speech_powell_20260111a,speech,2026-01-11,Powell,363,20,6,16.529,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0
speech_powell_20260321a,speech,2026-03-21,Powell,502,23,4,7.968,1,1.992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
speech_powell_20260531a,speech,2026-05-31,Powell,1266,72,17,13.428,2,1.58,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,4,0,0,0
speech_yellen_20140305a,speech,2014-03-05,Yellen,860,39,7,8.14,1,1.163,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
speech_yellen_20140325a,speech,2014-03-25,Yellen,589,23,6,10.187,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
speech_yellen_20140331a,speech,2014-03-31,Yellen,4155,173,48,11.552,13,3.129,8,0,0,4,0,0,0,0,0,5,2,1,1,0,0,0,0,0,0,19,8,0,0,0
speech_yellen_20140415a,speech,2014-04-15,Yellen,1091,43,17,15.582,5,4.583,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,5,0,0,0
speech_yellen_20140416a,speech,2014-04-16,Yellen,5377,226,83,15.436,61,11.345,4,0,0,5,0,0,0,0,0,9,8,6,0,0,0,0,0,0,6,29,16,0,0,0
speech_yellen_20140501a,speech,2014-05-01,Yellen,3290,131,43,13.07,11,3.343,5,0,0,2,0,0,0,0,0,8,1,3,0,0,0,0,0,0,6,14,4,0,0,0
speech_yellen_20140515a,speech,2014-05-15,Yellen,567,21,3,5.291,2,3.527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
speech_yellen_20140521a,speech,2014-05-21,Yellen,973,51,14,14.388,5,5.139,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0
speech_yellen_20140702a,speech,2014-07-02,Yellen,4982,177,97,19.47,29,5.821,10,0,0,9,0,0,0,0,0,18,8,2,0,0,0,0,0,0,12,14,24,0,0,0
speech_yellen_20140822a,speech,2014-08-22,Yellen,5655,207,85,15.031,47,8.311,2,0,0,21,0,0,0,0,0,22,7,3,0,0,0,0,0,0,5,14,11,0,0,0
speech_yellen_20140918a,speech,2014-09-18,Yellen,717,29,9,12.552,2,2.789,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0
speech_yellen_20141017a,speech,2014-10-17,Yellen,7022,313,35,4.984,18,2.563,12,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,7,5,0,0,0
speech_yellen_20141030a,speech,2014-10-30,Yellen,996,33,7,7.028,7,7.028,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0
speech_yellen_20141107a,speech,2014-11-07,Yellen,1514,60,20,13.21,5,3.303,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,10,3,0,0,0
speech_yellen_20150303a,speech,2015-03-03,Yellen,4373,172,47,10.748,15,3.43,9,0,0,3,0,0,0,0,0,9,2,3,0,0,0,0,0,0,5,9,7,0,0,0
speech_yellen_20150327a,speech,2015-03-27,Yellen,6484,208,109,16.811,61,9.408,13,0,0,13,0,0,0,0,0,8,4,3,0,0,0,0,0,0,13,36,19,0,0,0
speech_yellen_20150402a,speech,2015-04-02,Yellen,1371,53,33,24.07,4,2.918,3,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,10,4,0,0,0
